symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score
QQQ,90m,supply,DBD,2026-02-13T15:30:00-05:00,602.0,600.89,600.89,602.0,600.09,601.78,1.91,0.67,-0.84,-1.18,5.38,1.88,broken,1,True,3.81
QQQ,90m,demand,DBR,2026-02-17T15:30:00-05:00,601.2,600.25,601.17,601.7,600.25,601.2,1.45,0.54,-0.37,1.65,222.17,1.73,broken,7,True,4.13
QQQ,90m,supply,RBD,2026-02-18T11:00:00-05:00,609.77,608.78,608.78,609.77,608.09,608.86,1.68,0.76,1.73,-0.35,19.24,0.66,broken,0,True,1.76
QQQ,90m,supply,DBD,2026-02-18T12:30:00-05:00,609.76,607.32,608.86,609.76,606.26,607.32,3.5,0.66,-0.33,-0.81,2.32,1.06,broken,0,True,2.62
QQQ,90m,supply,DBD,2026-02-19T12:30:00-05:00,603.69,603.0,603.43,603.69,600.75,603.0,2.94,1.24,-0.46,-0.31,2.98,0.66,broken,1,True,1.71
QQQ,90m,supply,DBD,2026-02-23T11:00:00-05:00,601.95,600.84,600.86,601.95,599.05,600.84,2.9,1.14,-1.9,-0.09,18.5,0.76,broken,2,True,1.6
QQQ,90m,demand,DBR,2026-02-23T14:00:00-05:00,600.47,599.3,600.47,601.14,599.3,599.97,1.84,0.78,-0.22,0.38,2.98,0.55,broken,2,True,1.68
QQQ,90m,demand,RBR,2026-02-24T15:30:00-05:00,607.8,606.97,607.07,608.82,606.97,607.8,1.85,0.43,0.0,1.75,4.42,1.7,broken,1,True,4.2
QQQ,90m,supply,RBD,2026-02-25T15:30:00-05:00,616.83,616.11,616.11,616.83,615.75,616.52,1.08,0.74,0.24,-2.72,20.23,3.77,broken,0,True,6.47
QQQ,90m,demand,RBR,2026-02-26T14:00:00-05:00,607.97,607.01,607.33,609.67,607.01,607.97,2.66,0.95,0.45,0.4,2.02,0.46,broken,1,True,1.61
QQQ,90m,demand,RBR,2026-02-27T15:30:00-05:00,607.45,605.58,606.91,608.03,605.58,607.45,2.45,0.75,0.72,-0.55,12.6,1.91,broken,4,True,3.21
QQQ,90m,demand,DBR,2026-03-02T14:00:00-05:00,606.86,606.26,606.86,609.92,606.26,606.71,3.66,1.12,-0.54,0.39,9.13,0.62,broken,0,True,1.75
QQQ,90m,supply,RBD,2026-03-02T15:30:00-05:00,609.06,606.71,606.71,609.06,606.61,608.08,2.45,0.61,0.34,-3.9,10.15,2.44,broken,0,True,7.09
QQQ,90m,demand,DBR,2026-03-03T15:30:00-05:00,602.3,600.72,602.3,602.92,600.72,601.67,2.2,0.4,-0.23,2.05,10.39,1.7,broken,3,True,4.51
QQQ,90m,demand,RBR,2026-03-04T11:00:00-05:00,610.85,608.9,610.7,611.83,608.9,610.85,2.93,0.97,2.19,0.34,9.63,0.56,broken,3,True,1.65
QQQ,90m,demand,DBR,2026-03-04T15:30:00-05:00,611.32,610.42,611.32,611.73,610.42,610.55,1.31,0.49,-0.42,-0.21,3.0,1.79,broken,0,True,2.75
QQQ,90m,supply,DBD,2026-03-06T12:30:00-05:00,605.45,603.08,603.4,605.45,601.73,603.08,3.72,0.8,-0.33,-0.83,11.13,1.0,broken,0,True,2.58
QQQ,90m,supply,DBD,2026-03-06T15:30:00-05:00,600.87,599.53,599.53,600.87,598.33,599.81,2.54,0.71,-0.75,-1.46,2.61,1.25,broken,3,True,3.46
QQQ,90m,demand,DBR,2026-03-09T09:00:00-04:00,594.2,591.33,594.2,596.47,591.33,593.47,5.14,1.31,-1.43,1.38,8.04,0.99,broken,4,True,3.12
QQQ,90m,demand,RBR,2026-03-09T13:30:00-04:00,599.58,597.64,598.52,600.84,597.64,599.58,3.2,0.81,0.07,2.0,7.7,1.77,broken,4,True,4.52
QQQ,90m,demand,RBR,2026-03-10T09:00:00-04:00,608.12,605.42,607.78,609.97,605.42,608.12,4.55,0.83,1.98,0.81,10.32,0.83,broken,7,True,2.39
QQQ,90m,supply,RBD,2026-03-10T12:00:00-04:00,613.29,611.6,611.6,613.29,609.94,613.17,3.35,0.58,1.14,-1.0,2.82,0.94,broken,5,True,2.69
QQQ,90m,supply,RBD,2026-03-11T09:00:00-04:00,612.43,608.75,608.96,612.43,607.58,608.75,4.85,0.93,0.0,-0.49,10.62,0.96,broken,12,True,2.19
QQQ,90m,supply,RBD,2026-03-11T15:00:00-04:00,608.24,607.11,607.11,608.24,606.02,607.73,2.22,0.52,-0.12,-1.99,6.19,1.14,broken,2,True,3.89
QQQ,90m,supply,DBD,2026-03-12T12:00:00-04:00,601.74,599.7,600.08,601.74,598.22,599.7,3.52,0.9,0.18,-0.29,3.32,0.62,broken,7,True,1.65
QQQ,90m,supply,RBD,2026-03-13T09:00:00-04:00,603.6,599.76,599.76,603.6,598.93,600.44,4.67,0.98,0.47,-1.53,9.46,1.18,broken,5,True,3.46
QQQ,90m,supply,DBD,2026-03-13T13:30:00-04:00,595.5,594.92,594.97,595.5,592.62,594.92,2.88,0.8,0.22,-0.29,24.6,0.81,broken,0,True,1.85
QQQ,90m,demand,DBR,2026-03-13T15:00:00-04:00,594.92,592.57,594.92,594.94,592.57,593.69,2.37,0.86,-0.33,2.01,6.33,0.81,broken,1,True,3.57
QQQ,90m,supply,RBD,2026-03-16T13:30:00-04:00,601.89,601.01,601.01,601.89,599.93,601.15,1.96,0.6,0.2,-0.24,6.0,1.04,broken,0,True,2.03
QQQ,90m,demand,DBR,2026-03-16T15:00:00-04:00,601.15,599.53,601.15,603.86,599.53,600.31,4.33,1.04,-0.19,1.21,5.14,1.01,broken,0,True,2.96
QQQ,90m,supply,RBD,2026-03-17T15:00:00-04:00,603.76,603.22,603.22,603.76,602.68,603.4,1.08,0.71,-0.05,-1.36,14.0,1.0,broken,0,True,3.11
QQQ,90m,supply,DBD,2026-03-18T15:00:00-04:00,598.45,594.78,597.04,598.45,594.56,594.78,3.89,1.25,-1.34,-1.61,2.33,1.73,broken,3,True,4.09
QQQ,90m,demand,DBR,2026-03-19T12:00:00-04:00,590.67,588.37,590.67,591.8,588.37,590.05,3.43,1.11,0.17,0.45,2.29,1.03,broken,0,True,2.23
QQQ,90m,supply,DBD,2026-03-20T12:00:00-04:00,587.94,585.04,586.91,587.94,584.83,585.04,3.11,0.96,-0.27,-1.03,1.87,1.25,broken,0,True,3.03
QQQ,90m,demand,DBR,2026-03-20T15:00:00-04:00,582.11,578.54,581.57,582.15,578.54,582.11,3.61,1.79,-0.84,3.39,6.19,1.49,broken,3,True,5.63
QQQ,90m,demand,DBR,2026-03-23T12:00:00-04:00,587.73,585.96,587.73,589.8,585.96,587.15,3.84,1.49,-1.73,0.98,6.58,0.86,broken,0,True,2.59
QQQ,90m,demand,DBR,2026-03-24T15:00:00-04:00,585.29,583.25,585.29,586.36,583.25,583.93,3.11,0.49,0.1,1.48,4.65,1.1,broken,0,True,3.33
QQQ,90m,supply,RBD,2026-03-25T09:00:00-04:00,591.37,589.14,589.14,591.37,586.68,590.25,4.69,1.11,1.16,-0.56,2.16,1.18,broken,3,True,2.49
QQQ,90m,supply,RBD,2026-03-25T15:00:00-04:00,588.21,587.26,587.26,588.21,586.26,587.74,1.95,0.6,-0.32,-1.13,9.94,1.19,broken,2,True,3.07
QQQ,90m,supply,DBD,2026-03-26T09:00:00-04:00,584.63,582.59,582.59,584.63,580.45,582.97,4.18,1.19,-1.04,-0.46,4.97,1.25,broken,1,True,2.46
QQQ,90m,supply,DBD,2026-03-27T10:30:00-04:00,569.71,566.52,566.52,569.71,565.66,568.29,4.05,1.33,-1.37,-1.04,2.32,0.98,broken,3,True,2.78
QQQ,90m,supply,DBD,2026-03-27T15:00:00-04:00,563.73,562.5,563.22,563.73,561.57,562.5,2.15,1.16,-0.44,0.11,6.19,1.17,broken,0,True,2.03
QQQ,90m,supply,RBD,2026-03-30T10:30:00-04:00,565.54,562.88,562.88,565.54,561.37,564.05,4.17,1.12,0.4,-1.11,3.64,0.88,broken,0,True,2.74
QQQ,90m,demand,DBR,2026-03-30T15:00:00-04:00,558.29,555.6,557.91,558.98,555.6,558.29,3.38,0.94,-0.39,2.73,11.71,1.22,fresh,0,False,7.7
QQQ,90m,demand,RBR,2026-03-31T15:00:00-04:00,577.14,575.24,575.77,578.64,575.24,577.14,3.4,1.24,0.63,1.59,4.88,0.95,one_test,1,False,4.79
QQQ,90m,supply,RBD,2026-04-01T12:00:00-04:00,587.74,586.88,586.88,587.74,586.27,587.34,1.47,0.61,0.86,-1.02,9.07,1.2,broken,0,True,2.98
QQQ,90m,demand,DBR,2026-04-01T15:00:00-04:00,584.26,583.05,583.16,585.51,583.05,584.26,2.46,1.0,-0.74,-1.45,3.89,1.02,broken,0,True,3.22
QQQ,90m,demand,DBR,2026-04-02T13:30:00-04:00,583.52,581.14,583.52,583.66,581.14,582.96,2.52,0.36,0.02,0.44,3.62,0.43,multiple_tests,5,False,2.13
QQQ,90m,demand,DBR,2026-04-06T12:00:00-04:00,587.55,584.69,587.55,588.1,584.69,587.15,3.41,0.44,-0.31,0.24,2.57,0.4,broken,0,True,1.39
QQQ,90m,demand,DBR,2026-04-07T10:30:00-04:00,582.43,578.4,582.43,583.24,578.4,582.4,4.84,0.72,-1.38,0.43,62.17,0.59,multiple_tests,2,False,2.27
QQQ,90m,supply,RBD,2026-04-08T12:00:00-04:00,607.71,605.78,605.78,607.71,605.4,605.89,2.31,0.76,0.17,-0.7,26.91,1.01,broken,2,True,2.47
QQQ,90m,supply,RBD,2026-04-10T09:00:00-04:00,613.11,611.82,611.82,613.11,610.66,612.42,2.45,0.86,1.05,-0.47,3.05,0.91,broken,2,True,2.13
QQQ,90m,demand,RBR,2026-04-10T15:00:00-04:00,611.02,610.46,610.52,611.48,610.46,611.02,1.02,0.93,0.31,0.09,3.8,0.95,one_test,1,False,3.29
QQQ,90m,demand,RBR,2026-04-13T10:30:00-04:00,611.69,610.94,611.38,612.88,610.94,611.69,1.94,0.57,0.2,0.86,9.22,0.95,fresh,0,False,5.56
QQQ,90m,demand,RBR,2026-04-13T13:30:00-04:00,614.98,613.81,614.59,615.2,613.81,614.98,1.39,0.45,1.02,0.72,6.0,0.8,fresh,0,False,5.28
QQQ,90m,demand,DBR,2026-04-14T13:30:00-04:00,627.08,625.68,627.08,627.7,625.68,626.45,2.02,1.11,0.31,0.65,3.37,1.21,fresh,0,False,5.61
QQQ,90m,demand,RBR,2026-04-15T12:00:00-04:00,633.27,630.95,633.27,634.57,630.95,633.01,3.62,1.41,0.42,0.91,11.02,1.13,fresh,0,False,5.79
QQQ,90m,demand,RBR,2026-04-17T13:30:00-04:00,647.65,646.94,647.35,648.75,646.94,647.65,1.81,0.85,-0.14,0.31,3.6,0.78,broken,0,True,1.83
QQQ,90m,demand,RBR,2026-04-20T15:00:00-04:00,646.8,645.92,646.44,646.95,645.92,646.8,1.03,0.55,0.41,0.81,2.11,0.91,broken,1,True,2.47
QQQ,90m,demand,RBR,2026-04-22T10:30:00-04:00,652.75,651.61,652.75,653.23,651.61,652.55,1.62,0.98,2.67,0.37,5.75,0.57,broken,2,True,1.7
QQQ,90m,demand,DBR,2026-04-22T13:30:00-04:00,653.73,652.89,653.73,654.23,652.89,653.4,1.34,0.62,0.29,0.57,5.08,1.16,broken,2,True,2.48
QQQ,90m,demand,DBR,2026-04-23T09:00:00-04:00,653.54,652.31,653.49,655.62,652.31,653.54,3.31,0.84,0.05,0.63,37.25,0.75,broken,0,True,2.12
QQQ,90m,supply,RBD,2026-04-23T10:30:00-04:00,656.92,653.54,653.54,656.92,653.29,655.41,3.63,0.78,0.11,-1.79,2.88,1.06,broken,0,True,3.6
QQQ,90m,demand,RBR,2026-04-23T15:00:00-04:00,651.41,649.34,649.8,651.85,649.34,651.41,2.51,0.79,0.39,1.98,4.22,1.33,fresh,0,False,7.06
QQQ,90m,demand,RBR,2026-04-24T09:00:00-04:00,658.51,656.53,658.51,659.85,656.53,658.2,3.32,1.3,2.41,1.37,15.16,1.46,broken,1,True,3.58
QQQ,90m,demand,RBR,2026-04-24T12:00:00-04:00,662.91,662.06,662.91,663.74,662.06,662.62,1.68,0.77,1.25,0.18,2.31,0.85,broken,3,True,1.78
QQQ,90m,demand,DBR,2026-04-27T10:30:00-04:00,662.34,660.94,662.17,663.28,660.94,662.34,2.34,0.85,-0.47,0.33,6.35,0.59,broken,0,True,1.67
QQQ,90m,demand,DBR,2026-04-27T13:30:00-04:00,663.44,662.96,663.44,664.38,662.96,663.19,1.41,0.8,0.27,0.34,4.44,0.75,broken,0,True,1.85
QQQ,90m,demand,DBR,2026-04-28T12:00:00-04:00,655.58,654.25,654.88,655.92,654.25,655.58,1.67,0.61,-0.67,0.86,3.8,0.54,fresh,0,False,5.15
QQQ,90m,demand,RBR,2026-04-28T15:00:00-04:00,658.25,656.38,658.25,658.96,656.38,657.57,2.58,0.86,0.63,0.79,2.1,0.78,multiple_tests,4,False,2.82
QQQ,90m,demand,DBR,2026-04-29T12:00:00-04:00,659.36,657.28,659.36,660.16,657.28,658.71,2.88,0.62,-0.45,0.67,2.91,0.76,multiple_tests,2,False,2.68
QQQ,90m,supply,RBD,2026-04-29T15:00:00-04:00,661.72,660.68,660.68,661.72,659.68,661.61,2.04,0.94,1.06,-0.9,6.73,1.66,broken,0,True,3.31
QQQ,90m,demand,RBR,2026-04-30T15:00:00-04:00,667.6,666.69,666.89,668.9,666.69,667.6,2.21,1.18,0.9,2.31,8.07,1.77,fresh,0,False,7.84
QQQ,90m,supply,DBD,2026-05-01T12:00:00-04:00,675.61,675.25,675.35,675.61,673.33,675.25,2.28,0.84,0.11,-0.43,14.8,0.62,broken,3,True,1.8
QQQ,90m,supply,RBD,2026-05-04T09:00:00-04:00,676.06,674.66,674.66,676.06,673.55,675.03,2.51,0.86,0.37,-0.95,8.8,1.43,broken,0,True,3.13
QQQ,90m,demand,RBR,2026-05-04T15:00:00-04:00,672.88,671.91,672.42,673.2,671.91,672.88,1.29,0.9,-0.1,2.31,6.85,1.33,fresh,0,False,7.39
QQQ,90m,demand,RBR,2026-05-05T10:30:00-04:00,681.31,680.03,681.13,681.81,680.03,681.31,1.78,1.16,2.38,0.12,2.39,0.81,one_test,1,False,3.18
QQQ,90m,demand,DBR,2026-05-05T15:00:00-04:00,682.3,680.87,682.3,682.77,680.87,681.53,1.91,0.69,-0.06,2.05,8.9,1.34,fresh,0,False,7.14
QQQ,90m,demand,RBR,2026-05-06T12:00:00-04:00,692.42,690.74,691.88,692.86,690.74,692.42,2.12,0.62,1.34,0.45,2.52,0.67,multiple_tests,2,False,2.36
QQQ,90m,demand,RBR,2026-05-07T15:00:00-04:00,694.93,692.58,693.98,695.55,692.58,694.93,2.97,1.26,0.6,3.39,5.83,1.24,multiple_tests,3,False,5.88
QQQ,90m,demand,RBR,2026-05-08T10:30:00-04:00,707.4,704.57,705.48,708.03,704.57,707.4,3.46,1.39,3.87,0.87,1.46,0.94,broken,1,True,2.56
QQQ,90m,demand,RBR,2026-05-11T09:00:00-04:00,710.34,709.61,710.34,713.5,709.61,709.83,3.89,1.18,0.39,1.36,8.47,1.01,broken,0,True,3.12
QQQ,90m,demand,RBR,2026-05-12T13:30:00-04:00,701.87,699.96,700.25,703.15,699.96,701.87,3.19,0.79,0.73,1.38,3.28,0.96,broken,1,True,3.09
QQQ,90m,demand,RBR,2026-05-13T10:30:00-04:00,710.54,708.36,708.78,712.36,708.36,710.54,4.0,0.95,0.82,1.05,2.41,0.69,broken,4,True,2.49
QQQ,90m,demand,RBR,2026-05-13T15:00:00-04:00,714.47,713.84,714.39,716.05,713.84,714.47,2.21,0.99,-0.08,0.94,44.62,1.07,broken,0,True,2.76
QQQ,90m,supply,DBD,2026-05-14T15:00:00-04:00,720.91,719.73,720.27,720.91,719.56,719.73,1.35,0.63,0.24,-2.36,17.21,1.72,broken,2,True,4.83
QQQ,90m,demand,DBR,2026-05-15T10:30:00-04:00,710.46,708.54,710.46,712.58,708.54,710.16,4.04,1.23,-2.37,0.82,10.77,0.96,broken,1,True,2.53
QQQ,90m,supply,RBD,2026-05-15T13:30:00-04:00,715.13,712.8,713.46,715.13,711.03,712.8,4.1,1.08,0.63,-0.93,5.89,1.1,broken,5,True,2.78
QQQ,90m,demand,DBR,2026-05-19T10:30:00-04:00,699.0,695.57,696.44,700.44,695.57,699.0,4.87,1.14,-1.4,1.35,2.52,1.01,broken,6,True,3.11
QQQ,90m,demand,DBR,2026-05-19T15:00:00-04:00,702.44,700.2,702.44,704.87,700.2,701.54,4.67,0.97,-0.76,1.38,3.69,1.09,broken,0,True,3.22
QQQ,90m,demand,RBR,2026-05-20T13:30:00-04:00,710.83,710.18,710.69,711.9,710.18,710.83,1.72,0.56,-0.15,0.44,15.79,0.82,broken,0,True,2.01
QQQ,90m,demand,DBR,2026-05-21T09:00:00-04:00,708.99,706.77,708.99,711.89,706.77,708.26,5.12,0.99,-0.51,0.38,2.57,0.84,broken,2,True,1.97
QQQ,90m,demand,RBR,2026-05-22T09:00:00-04:00,718.08,715.95,718.08,721.33,715.95,717.72,5.38,0.94,1.13,0.57,8.22,0.7,broken,1,True,2.02
QQQ,90m,supply,RBD,2026-05-26T15:00:00-04:00,731.02,728.65,728.65,731.02,728.45,730.21,2.57,0.9,0.66,-0.97,4.23,1.77,broken,4,True,3.49
QQQ,90m,demand,RBR,2026-05-27T12:00:00-04:00,727.3,725.86,726.79,729.56,725.86,727.3,3.7,0.95,0.23,0.5,3.86,0.6,broken,1,True,1.85
QQQ,90m,demand,RBR,2026-05-27T15:00:00-04:00,729.49,728.59,729.31,730.07,728.59,729.49,1.48,0.69,0.54,0.6,12.22,1.44,broken,0,True,2.79
QQQ,90m,demand,RBR,2026-05-28T15:00:00-04:00,735.54,734.92,735.38,736.25,734.92,735.54,1.33,0.83,-0.01,0.82,4.13,1.49,broken,2,True,3.06
QQQ,90m,supply,RBD,2026-05-29T12:00:00-04:00,739.54,737.49,737.49,739.54,737.32,737.63,2.22,0.6,-0.24,-0.31,7.82,0.77,broken,2,True,1.83
QQQ,90m,demand,RBR,2026-06-01T09:00:00-04:00,738.13,735.99,737.05,740.13,735.99,738.13,4.14,1.27,0.46,0.84,2.72,1.09,broken,2,True,2.68
QQQ,90m,supply,RBD,2026-06-01T13:30:00-04:00,745.65,743.49,743.49,745.65,742.67,743.97,2.98,0.86,0.84,-0.37,2.62,1.0,broken,1,True,2.12
QQQ,90m,demand,DBR,2026-06-02T13:30:00-04:00,744.56,743.5,744.56,745.08,743.5,744.47,1.58,0.61,-0.39,0.51,17.85,0.94,broken,2,True,2.2
QQQ,90m,demand,DBR,2026-06-03T12:00:00-04:00,743.7,741.27,743.7,744.14,741.27,742.92,2.87,0.75,-1.1,0.56,2.39,0.96,broken,0,True,2.27
QQQ,90m,demand,RBR,2026-06-03T15:00:00-04:00,744.8,743.77,744.8,745.76,743.77,744.24,1.99,1.11,0.39,-2.07,3.02,1.73,broken,0,True,4.54
QQQ,90m,supply,DBD,2026-06-04T15:00:00-04:00,743.5,740.5,742.44,743.5,740.38,740.5,3.12,1.24,-0.26,-4.47,2.63,2.32,broken,1,True,7.07
QQQ,90m,supply,RBD,2026-06-08T12:00:00-04:00,721.82,719.68,719.89,721.82,716.8,719.68,5.02,0.53,0.44,-0.3,6.66,0.64,broken,3,True,1.69
QQQ,90m,supply,DBD,2026-06-08T15:00:00-04:00,718.34,716.02,718.21,718.34,714.23,716.02,4.11,0.8,-0.73,-0.01,3.21,1.21,broken,4,True,1.97
QQQ,90m,demand,RBR,2026-06-09T15:00:00-04:00,707.88,701.18,706.7,708.6,701.18,707.88,7.42,1.02,1.26,0.21,6.52,0.94,broken,1,True,1.9
QQQ,90m,demand,DBR,2026-06-10T15:00:00-04:00,695.65,692.93,695.65,697.1,692.93,693.72,4.17,0.91,-0.46,1.0,4.33,0.89,one_test,1,False,4.14
QQQ,90m,demand,RBR,2026-06-11T10:30:00-04:00,702.11,695.0,702.11,703.84,695.0,701.81,8.84,0.81,0.95,0.64,18.66,0.72,fresh,0,False,5.11
QQQ,90m,supply,RBD,2026-06-12T09:00:00-04:00,720.82,717.61,717.61,720.82,711.28,718.07,9.54,0.96,0.73,-0.21,3.79,1.1,broken,0,True,2.05
QQQ,90m,demand,DBR,2026-06-12T10:30:00-04:00,718.0,714.18,718.0,724.01,714.18,716.27,9.83,1.09,-0.02,0.76,3.94,0.7,broken,3,True,2.22
QQQ,90m,demand,RBR,2026-06-12T15:00:00-04:00,721.27,719.59,721.15,722.78,719.59,721.27,3.19,0.44,-0.2,2.19,24.27,0.84,broken,2,True,3.78
QQQ,90m,supply,RBD,2026-06-15T12:00:00-04:00,744.76,743.98,743.98,744.76,742.77,744.01,1.99,0.8,0.41,-0.07,16.67,0.57,multiple_tests,2,False,1.88
QQQ,90m,supply,RBD,2026-06-15T15:00:00-04:00,743.94,743.52,743.52,743.94,742.43,743.84,1.51,0.7,-0.03,-0.71,9.81,0.77,one_test,1,False,3.73
QQQ,90m,supply,DBD,2026-06-16T09:00:00-04:00,744.22,739.11,742.25,744.22,738.9,739.11,5.32,0.79,-0.69,-0.81,1.64,0.97,multiple_tests,6,False,3.03
QQQ,90m,supply,DBD,2026-06-16T13:30:00-04:00,735.06,733.18,733.62,735.06,732.27,733.18,2.79,0.6,-0.14,-0.6,7.75,1.06,broken,4,True,2.42
QQQ,90m,supply,RBD,2026-06-17T09:00:00-04:00,735.68,734.83,735.19,735.68,730.28,734.83,5.4,0.72,0.3,-0.26,3.97,0.8,broken,2,True,1.81
QQQ,90m,supply,DBD,2026-06-17T12:00:00-04:00,733.98,732.78,733.46,733.98,730.48,732.78,3.5,0.64,-0.41,-0.68,4.9,1.46,broken,0,True,2.89
QQQ,90m,supply,RBD,2026-06-18T15:00:00-04:00,741.82,739.49,739.49,741.82,738.43,739.66,3.39,1.27,-0.07,0.17,9.32,0.84,one_test,1,False,3.26
QQQ,90m,supply,RBD,2026-06-22T09:00:00-04:00,745.45,740.43,742.02,745.45,740.15,740.43,5.3,0.86,0.21,-1.01,3.04,1.21,fresh,0,False,5.97
QQQ,90m,demand,DBR,2026-06-22T13:30:00-04:00,736.66,735.54,736.66,738.28,735.54,735.72,2.74,0.54,-0.0,0.48,2.41,0.86,broken,0,True,2.08
QQQ,90m,supply,DBD,2026-06-23T12:00:00-04:00,720.3,717.54,717.54,720.3,717.29,719.08,3.01,0.77,-0.58,-1.12,3.7,0.87,broken,7,True,2.74
QQQ,90m,supply,RBD,2026-06-24T10:30:00-04:00,719.93,715.19,715.19,719.93,714.96,716.3,4.97,0.81,0.49,-1.54,7.49,0.71,broken,8,True,3.0
QQQ,90m,demand,DBR,2026-06-24T13:30:00-04:00,708.06,705.93,708.06,711.64,705.93,706.43,5.71,1.0,-1.82,0.76,2.54,1.13,broken,3,True,2.64
QQQ,90m,supply,RBD,2026-06-25T13:30:00-04:00,719.6,716.68,716.68,719.6,714.58,716.74,5.02,0.74,0.41,-0.07,8.5,0.75,broken,2,True,1.58
QQQ,90m,demand,DBR,2026-06-25T15:00:00-04:00,716.77,712.96,716.77,716.81,712.96,716.26,3.85,0.77,-0.05,-0.55,10.84,1.22,broken,2,True,2.52
QQQ,90m,supply,RBD,2026-06-26T12:00:00-04:00,715.17,713.25,713.25,715.17,710.27,713.58,4.9,0.54,0.13,-0.74,15.76,0.92,broken,1,True,2.41
QQQ,90m,demand,DBR,2026-06-26T15:00:00-04:00,708.43,705.1,708.43,712.02,705.1,705.84,6.92,1.06,-1.04,0.81,2.32,1.4,multiple_tests,2,False,3.46
QQQ,90m,demand,RBR,2026-06-29T15:00:00-04:00,723.95,722.24,723.53,724.58,722.24,723.95,2.34,1.21,0.13,1.23,20.97,1.08,broken,0,True,3.06
QQQ,90m,supply,DBD,2026-06-30T15:00:00-04:00,737.62,735.76,736.48,737.62,735.76,735.76,1.86,1.65,-0.02,-0.82,7.61,1.14,fresh,0,False,5.72
QQQ,90m,supply,DBD,2026-07-01T15:00:00-04:00,728.93,725.16,726.45,728.93,724.6,725.16,4.33,1.18,-0.58,-0.55,2.66,1.13,fresh,0,False,5.43
QQQ,1H,supply,DBD,2026-01-07T15:30:00-05:00,624.75,624.06,624.71,624.75,623.62,624.06,1.13,1.18,-0.87,-1.75,3.32,2.62,broken,1,True,4.87
QQQ,1H,demand,RBR,2026-01-08T15:30:00-05:00,620.43,620.06,620.29,620.85,620.06,620.43,0.79,0.83,0.64,2.15,23.79,2.24,broken,0,True,4.89
QQQ,1H,demand,RBR,2026-01-09T12:30:00-05:00,626.16,625.44,626.16,626.69,625.44,626.06,1.25,0.65,0.49,0.53,12.0,0.54,broken,2,True,1.58
QQQ,1H,supply,RBD,2026-01-09T14:30:00-05:00,627.89,627.26,627.26,627.89,627.03,627.47,0.86,0.65,0.62,-0.35,3.85,0.99,broken,2,True,1.84
QQQ,1H,supply,DBD,2026-01-12T14:30:00-05:00,628.85,628.14,628.27,628.85,628.02,628.14,0.83,0.6,0.0,-0.44,7.31,0.73,broken,3,True,1.67
QQQ,1H,supply,DBD,2026-01-13T13:30:00-05:00,626.12,625.22,625.41,626.12,624.14,625.22,1.98,0.72,-1.07,-0.41,4.87,0.67,broken,0,True,1.58
QQQ,1H,demand,DBR,2026-01-13T14:30:00-05:00,625.21,624.23,625.21,625.69,624.23,624.28,1.46,0.68,-0.49,0.8,1.99,0.81,broken,0,True,2.11
QQQ,1H,demand,DBR,2026-01-14T12:30:00-05:00,616.38,614.86,616.27,616.66,614.86,616.38,1.8,0.87,-0.77,0.15,3.71,1.04,broken,1,True,1.69
QQQ,1H,demand,RBR,2026-01-14T13:30:00-05:00,616.76,614.56,616.37,617.05,614.56,616.76,2.49,1.02,0.18,0.45,3.0,1.04,broken,0,True,1.99
QQQ,1H,supply,RBD,2026-01-15T12:30:00-05:00,626.03,625.6,625.6,626.03,624.85,626.0,1.18,0.57,-0.06,-0.82,5.87,0.64,broken,2,True,1.96
QQQ,1H,supply,DBD,2026-01-15T15:30:00-05:00,621.89,621.66,621.72,621.89,620.75,621.66,1.14,0.82,-0.71,-0.32,79.33,2.22,broken,9,True,3.04
QQQ,1H,supply,RBD,2026-01-16T12:30:00-05:00,622.13,621.44,621.44,622.13,620.31,621.88,1.82,0.61,0.01,-0.31,2.03,0.67,broken,7,True,1.48
QQQ,1H,demand,DBR,2026-01-16T15:30:00-05:00,621.68,620.97,621.68,621.96,620.97,621.04,0.99,0.74,0.02,-2.98,4.56,2.67,broken,0,True,6.15
QQQ,1H,supply,DBD,2026-01-20T11:30:00-05:00,615.05,612.88,614.45,615.05,612.59,612.88,2.46,1.0,-0.22,-0.87,1.4,0.86,broken,1,True,2.23
QQQ,1H,demand,RBR,2026-01-20T15:30:00-05:00,608.04,607.05,607.8,608.13,607.05,608.04,1.08,1.13,-0.23,2.47,18.48,1.72,broken,1,True,4.69
QQQ,1H,demand,DBR,2026-01-21T12:30:00-05:00,610.45,608.41,609.75,611.05,608.41,610.45,2.64,0.75,-1.93,1.69,6.6,0.74,broken,2,True,2.93
QQQ,1H,supply,RBD,2026-01-21T15:30:00-05:00,617.19,616.12,616.46,617.19,615.51,616.12,1.68,0.78,0.35,1.01,9.59,1.31,broken,0,True,2.83
QQQ,1H,demand,RBR,2026-01-22T11:30:00-05:00,621.18,620.55,621.01,621.67,620.55,621.18,1.12,0.45,0.68,0.16,2.67,0.35,broken,1,True,1.01
QQQ,1H,supply,RBD,2026-01-23T11:30:00-05:00,624.96,624.09,624.09,624.96,623.38,624.26,1.58,0.58,0.39,-0.34,6.26,0.65,broken,0,True,1.5
